Frecuencia,Tiempo CH1,V1,Tiempo CH2,V2
49000.0,-3.676e-05,0.98,-3.676e-05,0.0
49000.0,-3.672e-05,1.02,-3.672e-05,0.0
49000.0,-3.668e-05,1.0,-3.668e-05,-0.02
49000.0,-3.664e-05,1.0,-3.664e-05,-0.02
49000.0,-3.66e-05,1.02,-3.66e-05,-0.02
49000.0,-3.656e-05,1.02,-3.656e-05,-0.02
49000.0,-3.652e-05,1.0,-3.652e-05,0.0
49000.0,-3.648e-05,1.0,-3.648e-05,0.0
49000.0,-3.6440000000000003e-05,1.02,-3.6440000000000003e-05,0.0
49000.0,-3.6400000000000004e-05,1.02,-3.6400000000000004e-05,-0.02
49000.0,-3.6360000000000004e-05,1.02,-3.6360000000000004e-05,0.0
49000.0,-3.6320000000000005e-05,1.02,-3.6320000000000005e-05,0.0
49000.0,-3.628e-05,1.04,-3.628e-05,0.0
49000.0,-3.6240000000000005e-05,1.0,-3.6240000000000005e-05,0.0
49000.0,-3.62e-05,1.02,-3.62e-05,-0.02
49000.0,-3.6160000000000006e-05,1.06,-3.6160000000000006e-05,0.0
49000.0,-3.612e-05,1.0,-3.612e-05,-0.02
49000.0,-3.608e-05,1.0,-3.608e-05,-0.02
49000.0,-3.604e-05,1.02,-3.604e-05,0.0
49000.0,-3.6e-05,1.02,-3.6e-05,-0.04
49000.0,-3.596e-05,1.02,-3.596e-05,0.02
49000.0,-3.592e-05,1.0,-3.592e-05,-0.04
49000.0,-3.588e-05,1.02,-3.588e-05,0.0
49000.0,-3.584e-05,1.0,-3.584e-05,0.0
49000.0,-3.58e-05,1.02,-3.58e-05,0.0
49000.0,-3.576e-05,1.0,-3.576e-05,0.0
49000.0,-3.5720000000000004e-05,1.0,-3.5720000000000004e-05,-0.02
49000.0,-3.5680000000000004e-05,1.02,-3.5680000000000004e-05,-0.02
49000.0,-3.5640000000000004e-05,1.02,-3.5640000000000004e-05,-0.02
49000.0,-3.56e-05,1.0,-3.56e-05,-0.02
49000.0,-3.5560000000000005e-05,1.02,-3.5560000000000005e-05,-0.02
49000.0,-3.552e-05,1.0,-3.552e-05,-0.02
49000.0,-3.5480000000000006e-05,1.0,-3.5480000000000006e-05,-0.02
49000.0,-3.544e-05,0.98,-3.544e-05,0.0
